 #  Scattering field.
 #  All quantities in atomic units (a.u.), unless otherwise indicated.
 #  Z =  80, NELEC =  80,   projectile: electron
 #  Kinetic energy = 9.18733E+02 a.u. = 2.50000E+04 eV
 #
 #   i       r           r*V         r*Vst        r*Vex       r*Vpol       r*Wabs        rho_e
 #------------------------------------------------------------------------------------------------
   141  2.77256E-04 -7.98283E+01 -7.98283E+01  0.00000E+00  0.00000E+00  0.00000E+00  1.58304E+06
   142  2.83930E-04 -7.98242E+01 -7.98242E+01  0.00000E+00  0.00000E+00  0.00000E+00  1.56920E+06
   143  2.90759E-04 -7.98199E+01 -7.98199E+01  0.00000E+00  0.00000E+00  0.00000E+00  1.55539E+06
   144  2.97745E-04 -7.98156E+01 -7.98156E+01  0.00000E+00  0.00000E+00  0.00000E+00  1.54161E+06
   145  3.04892E-04 -7.98112E+01 -7.98112E+01  0.00000E+00  0.00000E+00  0.00000E+00  1.52786E+06
   146  3.12205E-04 -7.98067E+01 -7.98067E+01  0.00000E+00  0.00000E+00  0.00000E+00  1.51415E+06
   147  3.19686E-04 -7.98021E+01 -7.98021E+01  0.00000E+00  0.00000E+00  0.00000E+00  1.50047E+06
   148  3.27340E-04 -7.97973E+01 -7.97973E+01  0.00000E+00  0.00000E+00  0.00000E+00  1.48683E+06
   149  3.35171E-04 -7.97925E+01 -7.97925E+01  0.00000E+00  0.00000E+00  0.00000E+00  1.47323E+06
   150  3.43183E-04 -7.97875E+01 -7.97875E+01  0.00000E+00  0.00000E+00  0.00000E+00  1.45967E+06
   151  3.51379E-04 -7.97825E+01 -7.97825E+01  0.00000E+00  0.00000E+00  0.00000E+00  1.44616E+06
   152  3.59765E-04 -7.97773E+01 -7.97773E+01  0.00000E+00  0.00000E+00  0.00000E+00  1.43269E+06
   153  3.68344E-04 -7.97720E+01 -7.97720E+01  0.00000E+00  0.00000E+00  0.00000E+00  1.41927E+06
   154  3.77122E-04 -7.97665E+01 -7.97665E+01  0.00000E+00  0.00000E+00  0.00000E+00  1.40590E+06
   155  3.86102E-04 -7.97610E+01 -7.97610E+01  0.00000E+00  0.00000E+00  0.00000E+00  1.39258E+06
   156  3.95289E-04 -7.97553E+01 -7.97553E+01  0.00000E+00  0.00000E+00  0.00000E+00  1.37931E+06
   157  4.04689E-04 -7.97495E+01 -7.97495E+01  0.00000E+00  0.00000E+00  0.00000E+00  1.36609E+06
   158  4.14305E-04 -7.97436E+01 -7.97436E+01  0.00000E+00  0.00000E+00  0.00000E+00  1.35292E+06
   159  4.24144E-04 -7.97375E+01 -7.97375E+01  0.00000E+00  0.00000E+00  0.00000E+00  1.33981E+06
   160  4.34209E-04 -7.97313E+01 -7.97313E+01  0.00000E+00  0.00000E+00  0.00000E+00  1.32676E+06
   161  4.44507E-04 -7.97249E+01 -7.97249E+01  0.00000E+00  0.00000E+00  0.00000E+00  1.31376E+06
   162  4.55043E-04 -7.97184E+01 -7.97184E+01  0.00000E+00  0.00000E+00  0.00000E+00  1.30081E+06
   163  4.65822E-04 -7.97117E+01 -7.97117E+01  0.00000E+00  0.00000E+00  0.00000E+00  1.28792E+06
   164  4.76850E-04 -7.97049E+01 -7.97049E+01  0.00000E+00  0.00000E+00  0.00000E+00  1.27510E+06
   165  4.88132E-04 -7.96980E+01 -7.96980E+01  0.00000E+00  0.00000E+00  0.00000E+00  1.26232E+06
   166  4.99675E-04 -7.96908E+01 -7.96908E+01  0.00000E+00  0.00000E+00  0.00000E+00  1.24961E+06
   167  5.11485E-04 -7.96836E+01 -7.96836E+01  0.00000E+00  0.00000E+00  0.00000E+00  1.23696E+06
   168  5.23567E-04 -7.96761E+01 -7.96761E+01  0.00000E+00  0.00000E+00  0.00000E+00  1.22436E+06
   169  5.35928E-04 -7.96685E+01 -7.96685E+01  0.00000E+00  0.00000E+00  0.00000E+00  1.21182E+06
   170  5.48574E-04 -7.96607E+01 -7.96607E+01  0.00000E+00  0.00000E+00  0.00000E+00  1.19935E+06
   171  5.61513E-04 -7.96527E+01 -7.96527E+01  0.00000E+00  0.00000E+00  0.00000E+00  1.18693E+06
   172  5.74750E-04 -7.96445E+01 -7.96445E+01  0.00000E+00  0.00000E+00  0.00000E+00  1.17457E+06
   173  5.88292E-04 -7.96362E+01 -7.96362E+01  0.00000E+00  0.00000E+00  0.00000E+00  1.16227E+06
   174  6.02148E-04 -7.96276E+01 -7.96276E+01  0.00000E+00  0.00000E+00  0.00000E+00  1.15003E+06
   175  6.16323E-04 -7.96189E+01 -7.96189E+01  0.00000E+00  0.00000E+00  0.00000E+00  1.13786E+06
   176  6.30825E-04 -7.96100E+01 -7.96100E+01  0.00000E+00  0.00000E+00  0.00000E+00  1.12574E+06
   177  6.45662E-04 -7.96008E+01 -7.96008E+01  0.00000E+00  0.00000E+00  0.00000E+00  1.11368E+06
   178  6.60842E-04 -7.95915E+01 -7.95915E+01  0.00000E+00  0.00000E+00  0.00000E+00  1.10167E+06
   179  6.76372E-04 -7.95819E+01 -7.95819E+01  0.00000E+00  0.00000E+00  0.00000E+00  1.08973E+06
