 #  Scattering amplitudes (in cm)      MU=(1-cos(TH))/2
 #  Z =  14,   projectile: electron
 #  Kinetic energy = 2.50000E+04 eV
 #
 # TH (deg)      MU          Re(F)        Im(F)        Re(G)        Im(G)
 #--------------------------------------------------------------------------
  7.400E+00  4.16442E-03  2.91331E-09  2.15532E-09  9.05525E-12  6.79662E-12
  7.500E+00  4.27757E-03  2.84253E-09  2.12771E-09  8.95901E-12  6.80307E-12
  7.600E+00  4.39223E-03  2.77381E-09  2.10059E-09  8.86335E-12  6.80873E-12
  7.700E+00  4.50840E-03  2.70707E-09  2.07393E-09  8.76828E-12  6.81361E-12
  7.800E+00  4.62608E-03  2.64225E-09  2.04773E-09  8.67378E-12  6.81774E-12
  7.900E+00  4.74527E-03  2.57925E-09  2.02196E-09  8.57989E-12  6.82113E-12
  8.000E+00  4.86597E-03  2.51803E-09  1.99664E-09  8.48659E-12  6.82380E-12
  8.100E+00  4.98817E-03  2.45852E-09  1.97173E-09  8.39390E-12  6.82578E-12
  8.200E+00  5.11188E-03  2.40065E-09  1.94724E-09  8.30183E-12  6.82707E-12
  8.300E+00  5.23711E-03  2.34438E-09  1.92315E-09  8.21039E-12  6.82770E-12
  8.400E+00  5.36383E-03  2.28964E-09  1.89945E-09  8.11959E-12  6.82769E-12
  8.500E+00  5.49207E-03  2.23638E-09  1.87613E-09  8.02943E-12  6.82705E-12
  8.600E+00  5.62181E-03  2.18456E-09  1.85320E-09  7.93993E-12  6.82580E-12
  8.700E+00  5.75306E-03  2.13413E-09  1.83063E-09  7.85109E-12  6.82396E-12
  8.800E+00  5.88581E-03  2.08504E-09  1.80842E-09  7.76294E-12  6.82155E-12
  8.900E+00  6.02007E-03  2.03725E-09  1.78656E-09  7.67547E-12  6.81857E-12
  9.000E+00  6.15583E-03  1.99072E-09  1.76505E-09  7.58870E-12  6.81506E-12
  9.100E+00  6.29310E-03  1.94542E-09  1.74387E-09  7.50264E-12  6.81102E-12
  9.200E+00  6.43187E-03  1.90130E-09  1.72303E-09  7.41729E-12  6.80647E-12
  9.300E+00  6.57214E-03  1.85832E-09  1.70251E-09  7.33266E-12  6.80142E-12
  9.400E+00  6.71392E-03  1.81646E-09  1.68231E-09  7.24877E-12  6.79590E-12
